date,year,month,age,age_group,gender,race,threat_level,flee,armed,armed_status,manner_of_death,signs_of_mental_illness,body_camera,state,city
2015-03-30,2015,3,54.0,46-55,M,,attack,Not fleeing,gun,Armed,shot,False,False,NV,Boulder City
2015-03-31,2015,3,36.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,False,False,FL,Carollwood
2015-03-31,2015,3,21.0,18-25,M,H,attack,Not fleeing,toy weapon,Armed,shot,False,False,TX,Baytown
2015-03-31,2015,3,27.0,26-35,F,B,other,Car,vehicle,Armed,shot,False,False,MD,Fort Meade
2015-04-01,2015,4,37.0,36-45,M,B,attack,Not fleeing,gun,Armed,shot,False,False,CA,Hawthorne
2015-04-01,2015,4,36.0,36-45,M,W,attack,Not fleeing,knife,Armed,shot,False,False,NJ,Hamilton
2015-04-02,2015,4,32.0,26-35,M,B,attack,Foot,gun,Armed,shot,False,False,IL,Rock Island
2015-04-02,2015,4,63.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot and Tasered,True,False,IL,Metropolis
2015-04-02,2015,4,44.0,36-45,M,B,other,Not fleeing,unarmed,Unarmed/Unknown,shot,False,False,OK,Tulsa
2015-04-02,2015,4,27.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,True,False,LA,Pineville
2015-04-03,2015,4,38.0,36-45,M,W,other,Not fleeing,knife,Armed,shot,False,True,VA,Winchester
2015-04-04,2015,4,17.0,<18,M,B,attack,Foot,gun,Armed,shot,False,False,IL,Zion
2015-04-04,2015,4,50.0,46-55,M,B,other,Foot,unarmed,Unarmed/Unknown,shot and Tasered,False,False,SC,North Charleston
2015-04-04,2015,4,31.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,False,True,CA,Orange
2015-04-04,2015,4,34.0,26-35,M,W,attack,Car,gun,Armed,shot,True,False,NM,Edgewood
2015-04-05,2015,4,51.0,46-55,M,W,other,Not fleeing,knife,Armed,shot,True,False,AZ,Phoenix
2015-04-05,2015,4,56.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,False,False,CA,Tehachapi
2015-04-06,2015,4,23.0,18-25,M,W,attack,Not fleeing,gun,Armed,shot,True,False,IN,Indianapolis
2015-04-06,2015,4,25.0,18-25,M,B,attack,Foot,gun,Armed,shot,False,False,LA,Harvey
2015-04-06,2015,4,31.0,26-35,M,W,attack,Car,gun,Armed,shot,False,False,ID,Jefferson County
2015-04-07,2015,4,32.0,26-35,M,W,attack,Car,gun,Armed,shot,False,False,OK,Pottawatomie County
2015-04-08,2015,4,60.0,56-65,M,W,attack,Car,gun,Armed,shot,False,False,TX,San Antonio
2015-04-08,2015,4,42.0,36-45,M,B,attack,Car,vehicle,Armed,shot,False,False,GA,Valdosta
2015-04-08,2015,4,39.0,36-45,M,H,attack,Foot,gun,Armed,shot,False,False,CA,Los Angeles
2015-04-08,2015,4,28.0,26-35,M,A,other,Not fleeing,knife,Armed,shot,True,False,CA,Sunnyvale
2015-04-09,2015,4,54.0,46-55,M,,attack,Other,vehicle,Armed,shot and Tasered,False,False,OK,Kellyville
2015-04-09,2015,4,22.0,18-25,M,W,attack,Not fleeing,sword,Armed,shot,False,False,FL,Navarre
2015-04-09,2015,4,29.0,26-35,M,B,attack,Car,gun,Armed,shot,False,False,IN,Monon
2015-04-09,2015,4,31.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,True,False,PA,Straban Township
2015-04-09,2015,4,28.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,False,SC,Boiling Springs
2015-04-10,2015,4,21.0,18-25,M,H,attack,Not fleeing,knife,Armed,shot,False,False,CA,Corning
2015-04-10,2015,4,38.0,36-45,M,W,attack,Car,gun,Armed,shot,False,False,KS,Topeka
2015-04-11,2015,4,66.0,66+,M,W,attack,Not fleeing,gun,Armed,shot,True,True,OK,Sand Springs
2015-04-12,2015,4,36.0,36-45,M,B,attack,Foot,gun,Armed,shot,False,True,IN,Indianapolis
2015-04-12,2015,4,83.0,66+,M,W,other,Not fleeing,machete,Armed,shot,True,False,OK,Oklahoma City
2015-04-12,2015,4,32.0,26-35,M,W,attack,Car,gun,Armed,shot,True,False,NC,Salemburg
2015-04-13,2015,4,27.0,26-35,M,H,attack,Not fleeing,gun,Armed,shot,False,False,IL,Alton
2015-04-14,2015,4,26.0,26-35,M,B,undetermined,Foot,undetermined,Unarmed/Unknown,shot,False,False,TX,DeSoto
2015-04-14,2015,4,31.0,26-35,M,W,attack,Not fleeing,machete,Armed,shot,True,False,AR,Jonesboro
2015-04-15,2015,4,22.0,18-25,M,B,undetermined,Foot,gun,Armed,shot,False,False,FL,Miami
2015-04-15,2015,4,41.0,36-45,M,B,attack,Not fleeing,knife,Armed,shot,False,False,SC,Spartanburg
2015-04-15,2015,4,41.0,36-45,M,B,other,Car,unarmed,Unarmed/Unknown,shot,False,False,TX,Houston
2015-04-15,2015,4,51.0,46-55,M,W,attack,Car,toy weapon,Armed,shot,False,True,MO,Columbia
2015-04-15,2015,4,72.0,66+,M,W,attack,Not fleeing,gun,Armed,shot,True,False,CO,Caon City
2015-04-15,2015,4,52.0,46-55,M,H,attack,Not fleeing,toy weapon,Armed,shot,True,False,CA,Montclair
2015-04-16,2015,4,47.0,46-55,M,H,other,Not fleeing,knife,Armed,shot,False,False,CA,Shafter
2015-04-17,2015,4,18.0,18-25,M,B,attack,Foot,gun,Armed,shot,False,False,IL,Chicago
2015-04-17,2015,4,29.0,26-35,M,H,attack,Not fleeing,gun,Armed,shot,False,False,CA,Hemet
2015-04-17,2015,4,23.0,18-25,M,B,other,Not fleeing,knife,Armed,shot,True,True,MO,Jennings
2015-04-18,2015,4,43.0,36-45,M,H,attack,Not fleeing,gun,Armed,shot,True,False,AZ,Phoenix
2015-04-18,2015,4,45.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,False,False,FL,Panama City
2015-04-19,2015,4,40.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,True,False,KY,Wilmore
2015-04-19,2015,4,44.0,36-45,M,W,attack,Not fleeing,knife,Armed,shot,False,False,NE,Sidney
2015-04-20,2015,4,25.0,18-25,M,H,other,Not fleeing,gun,Armed,shot,False,False,TX,Mission
2015-04-21,2015,4,35.0,26-35,M,B,attack,Not fleeing,vehicle,Armed,shot,False,False,NJ,Trenton
2015-04-21,2015,4,37.0,36-45,M,N,other,Foot,unarmed,Unarmed/Unknown,shot,True,False,WA,Lakewood
2015-04-21,2015,4,59.0,56-65,M,W,other,Not fleeing,knife,Armed,shot,True,False,SC,Irmo
2015-04-21,2015,4,35.0,26-35,M,H,other,Not fleeing,knife,Armed,shot,True,False,CA,Los Angeles
2015-04-22,2015,4,18.0,18-25,M,B,undetermined,Not fleeing,unarmed,Unarmed/Unknown,shot,False,False,VA,Portsmouth
2015-04-22,2015,4,51.0,46-55,M,H,other,Not fleeing,knife,Armed,shot,False,False,AZ,Bisbee
2015-04-22,2015,4,30.0,26-35,M,W,attack,Foot,gun,Armed,shot,True,False,NY,Queens
2015-04-22,2015,4,31.0,26-35,M,B,attack,Foot,gun,Armed,shot,False,False,TX,Fort Worth
2015-04-22,2015,4,39.0,36-45,M,A,attack,Not fleeing,gun,Armed,shot,False,False,CO,Eldorado Springs
2015-04-23,2015,4,26.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,True,False,CA,Sylmar
2015-04-23,2015,4,51.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,OK,Rufe
2015-04-23,2015,4,19.0,18-25,M,H,other,Not fleeing,unarmed,Unarmed/Unknown,shot,False,False,CA,Long Beach
2015-04-24,2015,4,46.0,46-55,F,W,attack,Car,vehicle,Armed,shot,False,False,CA,Windsor
2015-04-24,2015,4,49.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,OR,Eugene
2015-04-24,2015,4,63.0,56-65,M,W,attack,Car,gun,Armed,shot,False,False,OK,Miami
2015-04-24,2015,4,20.0,18-25,M,B,attack,Foot,gun,Armed,shot,False,True,CO,Trinidad
2015-04-25,2015,4,25.0,18-25,M,W,other,Not fleeing,machete,Armed,shot,True,True,TX,Victoria
2015-04-25,2015,4,24.0,18-25,M,B,attack,Foot,unarmed,Unarmed/Unknown,shot,True,False,NY,New York
2015-04-25,2015,4,58.0,56-65,M,W,other,Not fleeing,knife,Armed,shot,True,False,FL,Clermont
2015-04-26,2015,4,29.0,26-35,M,W,attack,Not fleeing,unarmed,Unarmed/Unknown,shot,False,False,OK,Bunch
2015-04-26,2015,4,76.0,66+,M,W,attack,Not fleeing,gun,Armed,shot,False,False,CA,Kings County
2015-04-26,2015,4,45.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,False,False,CA,Fountain Valley
2015-04-27,2015,4,20.0,18-25,M,B,other,Not fleeing,hammer,Armed,shot,False,False,MI,Detroit
2015-04-28,2015,4,58.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,False,False,OH,Mansfield
2015-04-28,2015,4,21.0,18-25,M,B,attack,Not fleeing,gun,Armed,shot,False,True,LA,New Orleans
2015-04-28,2015,4,27.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,True,False,IL,Marion
2015-04-29,2015,4,26.0,26-35,M,W,other,Foot,knife,Armed,shot,False,False,OK,Chickasha
2015-04-29,2015,4,33.0,26-35,M,H,attack,Not fleeing,gun,Armed,shot,True,False,AZ,Mesa
2015-04-29,2015,4,27.0,26-35,M,H,attack,Not fleeing,gun,Armed,shot,False,False,CA,Elk Grove
2015-04-29,2015,4,25.0,18-25,F,B,attack,Not fleeing,gun,Armed,shot,False,False,GA,Atlanta
2015-04-29,2015,4,53.0,46-55,M,B,attack,Not fleeing,gun,Armed,shot,True,False,VA,Emporia
2015-04-29,2015,4,53.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,True,False,TN,Nashville
2015-04-30,2015,4,42.0,36-45,M,O,other,Not fleeing,unarmed,Unarmed/Unknown,shot,True,True,CA,San Diego
2015-04-30,2015,4,22.0,18-25,M,H,other,Not fleeing,metal object,Armed,shot and Tasered,False,False,TX,El Paso
2015-05-02,2015,5,52.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,True,DE,Smyrna
2015-05-03,2015,5,36.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,True,True,UT,Roosevelt
2015-05-03,2015,5,30.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,False,False,TX,Garland
2015-05-03,2015,5,34.0,26-35,M,O,attack,Not fleeing,gun,Armed,shot,False,False,TX,Garland
2015-05-03,2015,5,44.0,36-45,M,H,attack,Not fleeing,gun,Armed,shot,False,False,NM,Albuquerque
2015-05-03,2015,5,53.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,KY,Chavies
2015-05-04,2015,5,36.0,36-45,M,W,attack,Not fleeing,toy weapon,Armed,shot,True,False,WA,Kennewick
2015-05-05,2015,5,29.0,26-35,M,B,attack,Not fleeing,unarmed,Unarmed/Unknown,shot,False,True,CA,Venice
2015-05-05,2015,5,32.0,26-35,M,A,attack,Not fleeing,knife,Armed,shot,False,False,CA,South El Monte
2015-05-05,2015,5,46.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,True,False,VA,Pulaski
2015-05-06,2015,5,18.0,18-25,M,W,attack,Car,gun,Armed,shot,False,False,NC,Wake Forest
2015-05-07,2015,5,72.0,66+,M,,other,Not fleeing,knife,Armed,shot,True,False,GA,Lawrenceville
2015-05-07,2015,5,38.0,36-45,M,W,other,Car,knife,Armed,shot,False,False,NY,Beacon
2015-05-07,2015,5,21.0,18-25,M,B,attack,Car,vehicle,Armed,shot,False,False,CA,Cerritos
2015-05-08,2015,5,35.0,26-35,M,W,attack,Not fleeing,sword,Armed,shot,False,False,AZ,Kearny
2015-05-08,2015,5,58.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,True,False,NY,Constantia
2015-05-08,2015,5,48.0,46-55,M,B,attack,Not fleeing,gun,Armed,shot,False,False,LA,Harvey
2015-05-08,2015,5,31.0,26-35,M,B,attack,Car,vehicle,Armed,shot,False,False,MN,Fridley
2015-05-10,2015,5,47.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,WA,Tacoma
2015-05-10,2015,5,34.0,26-35,M,B,other,Car,vehicle,Armed,shot,False,False,MD,Landover
2015-05-11,2015,5,30.0,26-35,M,B,attack,Car,vehicle,Armed,shot,False,False,TX,Fort Worth
2015-05-11,2015,5,28.0,26-35,M,W,other,Not fleeing,machete,Armed,shot,True,False,FL,St. Augustine
2015-05-12,2015,5,28.0,26-35,M,B,other,Foot,gun,Armed,shot,False,False,FL,Jacksonville
2015-05-12,2015,5,46.0,46-55,M,O,attack,Not fleeing,gun,Armed,shot and Tasered,False,False,HI,Honolulu
2015-05-12,2015,5,40.0,36-45,M,W,other,Not fleeing,undetermined,Unarmed/Unknown,shot,True,False,CA,Rancho Santa Margarita
2015-05-14,2015,5,37.0,36-45,M,W,attack,Car,gun,Armed,shot,True,False,MI,Portage
2015-05-14,2015,5,53.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,True,False,FL,St. Augustine
2015-05-15,2015,5,41.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,True,False,IL,Rockford
2015-05-15,2015,5,42.0,36-45,M,W,attack,Not fleeing,toy weapon,Armed,shot,True,False,CA,Sacramento
2015-05-16,2015,5,45.0,36-45,M,B,attack,Foot,gun,Armed,shot,False,False,IL,Harvey
2015-05-17,2015,5,34.0,26-35,M,W,attack,Foot,gun,Armed,shot,True,True,CA,San Diego
2015-05-17,2015,5,18.0,18-25,M,W,attack,Not fleeing,gun,Armed,shot,True,False,FL,St. Petersburg
2015-05-17,2015,5,27.0,26-35,M,W,other,Not fleeing,sword,Armed,shot,False,False,NM,Ruidoso
2015-05-19,2015,5,54.0,46-55,M,H,attack,Not fleeing,unarmed,Unarmed/Unknown,shot,False,False,VA,Arlington
2015-05-19,2015,5,35.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,False,AR,Cabot
2015-05-19,2015,5,17.0,<18,M,W,attack,Other,gun,Armed,shot,False,False,CO,Grand Junction
2015-05-20,2015,5,29.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,False,False,PA,Lancaster
2015-05-20,2015,5,52.0,46-55,M,W,other,Not fleeing,knife,Armed,shot and Tasered,False,False,OH,Green
2015-05-20,2015,5,38.0,36-45,M,B,attack,Not fleeing,gun,Armed,shot,False,False,KY,Owensboro
2015-05-20,2015,5,39.0,36-45,F,W,other,Car,knife,Armed,shot and Tasered,False,False,WY,Gillette
2015-05-20,2015,5,26.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,False,False,NE,Omaha
2015-05-21,2015,5,22.0,18-25,M,H,undetermined,Not fleeing,gun,Armed,shot,True,False,TX,El Paso
2015-05-21,2015,5,29.0,26-35,M,B,attack,Not fleeing,knife,Armed,shot,False,False,FL,Ft. Lauderdale
2015-05-21,2015,5,43.0,36-45,M,W,attack,Not fleeing,knife,Armed,shot,False,False,SC,North Charleston
2015-05-21,2015,5,24.0,18-25,M,H,other,Not fleeing,knife,Armed,shot,True,False,NJ,Hackensack
2015-05-21,2015,5,32.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,False,False,SC,Charleston
2015-05-22,2015,5,40.0,36-45,M,W,attack,Not fleeing,toy weapon,Armed,shot,False,False,PA,Somerset
2015-05-23,2015,5,25.0,18-25,M,B,attack,Not fleeing,gun,Armed,shot,False,False,MI,Detroit
2015-05-23,2015,5,47.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,MO,Sedalia
2015-05-23,2015,5,40.0,36-45,M,W,attack,Car,gun,Armed,shot,False,False,AZ,Eagar
2015-05-25,2015,5,31.0,26-35,F,W,attack,Not fleeing,gun,Armed,shot,True,False,TX,Austin
2015-05-25,2015,5,36.0,36-45,M,B,attack,Not fleeing,knife,Armed,shot,True,False,AL,Huntsville
2015-05-26,2015,5,62.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,True,False,WA,Snohomish
2015-05-26,2015,5,51.0,46-55,M,B,attack,Not fleeing,gun,Armed,shot,False,False,NY,Queens
2015-05-26,2015,5,24.0,18-25,M,W,attack,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,LA,Bossier City
2015-05-27,2015,5,39.0,36-45,M,W,attack,Not fleeing,knife,Armed,shot,False,False,NJ,Ideal Beach
2015-05-27,2015,5,24.0,18-25,M,W,attack,Not fleeing,toy weapon,Armed,shot,True,False,OK,Edmond
2015-05-27,2015,5,57.0,56-65,M,W,attack,Not fleeing,knife,Armed,shot,True,False,GA,Rockville
2015-05-27,2015,5,20.0,18-25,M,O,other,Not fleeing,unarmed,Unarmed/Unknown,shot and Tasered,False,False,CA,Long Beach
2015-05-27,2015,5,33.0,26-35,M,W,other,Not fleeing,screwdriver,Armed,shot and Tasered,True,False,CA,Alpine
2015-05-28,2015,5,60.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,False,False,SC,Lancaster
2015-05-28,2015,5,32.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,False,False,CO,Northglenn
2015-05-28,2015,5,40.0,36-45,M,B,attack,Not fleeing,gun,Armed,shot,False,False,GA,Carrollton
2015-05-28,2015,5,18.0,18-25,M,W,attack,Not fleeing,lawn mower blade,Armed,shot and Tasered,False,False,MI,Trenton
2015-05-29,2015,5,36.0,36-45,M,B,other,Not fleeing,knife,Armed,shot,False,False,NJ,Lyndhurst
2015-05-29,2015,5,35.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,False,OK,Okmulgee County
2015-05-29,2015,5,55.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,OR,Wilderville
2015-05-30,2015,5,19.0,18-25,M,W,attack,Foot,unarmed,Unarmed/Unknown,shot,False,False,AZ,Cottonwood
2015-05-30,2015,5,39.0,36-45,M,H,attack,Not fleeing,toy weapon,Armed,shot,False,False,TN,Nashville
2015-05-31,2015,5,40.0,36-45,M,,attack,Not fleeing,gun,Armed,shot,True,False,OR,Medford
2015-05-31,2015,5,47.0,46-55,M,W,attack,Not fleeing,toy weapon,Armed,shot,False,True,TX,Palestine
2015-06-01,2015,6,23.0,18-25,M,W,attack,Other,gun,Armed,shot,True,False,NY,Greece
2015-06-02,2015,6,26.0,26-35,M,B,other,Not fleeing,knife,Armed,shot,False,False,MA,Roslindale
2015-06-02,2015,6,26.0,26-35,M,W,attack,Not fleeing,knife,Armed,shot,True,False,TX,Azle
2015-06-03,2015,6,46.0,46-55,M,H,attack,Car,gun,Armed,shot,False,False,CA,Delano
2015-06-03,2015,6,36.0,36-45,M,H,attack,Not fleeing,unarmed,Unarmed/Unknown,shot and Tasered,False,False,NM,Los Lunas
2015-06-03,2015,6,18.0,18-25,M,H,attack,Car,gun,Armed,shot,True,False,TX,Ellis County
2015-06-03,2015,6,33.0,26-35,M,H,other,Car,knife,Armed,shot,False,False,TX,Fuqua
2015-06-03,2015,6,56.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,True,False,NJ,Byram
2015-06-05,2015,6,50.0,46-55,M,H,attack,Not fleeing,gun,Armed,shot,False,False,CA,Santa Maria
2015-06-05,2015,6,45.0,36-45,F,W,other,Car,vehicle,Armed,shot,False,False,WV,Morgantown
2015-06-06,2015,6,30.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot and Tasered,False,True,CA,Oakland
2015-06-06,2015,6,53.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,FL,North Port
2015-06-06,2015,6,45.0,36-45,M,H,attack,Foot,gun,Armed,shot,False,False,CA,Watsonsville
2015-06-06,2015,6,42.0,36-45,M,W,other,Not fleeing,box cutter,Armed,shot,True,False,TX,Midland
2015-06-06,2015,6,27.0,26-35,M,H,attack,Car,gun,Armed,shot,False,False,CO,Strasburg
2015-06-07,2015,6,36.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,False,False,FL,Melbourne
2015-06-07,2015,6,58.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,True,False,WA,Woodland
2015-06-08,2015,6,54.0,46-55,M,,attack,Not fleeing,gun,Armed,shot,True,False,IN,Beech Grove
2015-06-08,2015,6,30.0,26-35,M,H,other,Not fleeing,knife,Armed,shot,True,True,CA,Anaheim
2015-06-08,2015,6,69.0,66+,M,W,attack,Not fleeing,gun,Armed,shot,True,False,AZ,Sun City
2015-06-09,2015,6,30.0,26-35,M,W,attack,Not fleeing,unarmed,Unarmed/Unknown,shot,False,False,OH,Findlay
2015-06-09,2015,6,45.0,36-45,M,W,attack,Car,gun,Armed,shot,False,False,TX,Tomball
2015-06-09,2015,6,22.0,18-25,M,B,attack,Not fleeing,gun,Armed,shot,False,False,OH,Cincinnati
2015-06-09,2015,6,28.0,26-35,M,W,other,Car,unarmed,Unarmed/Unknown,shot,False,False,IA,Des Moines
2015-06-10,2015,6,19.0,18-25,M,B,attack,Not fleeing,gun,Armed,shot,False,False,NY,Bronx
2015-06-11,2015,6,40.0,36-45,M,B,attack,Not fleeing,gun,Armed,shot,False,False,FL,Pompano Beach
2015-06-11,2015,6,86.0,66+,M,,attack,Not fleeing,gun,Armed,shot,True,False,TN,Columbia
2015-06-11,2015,6,46.0,46-55,M,B,other,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,FL,Miami
2015-06-11,2015,6,28.0,26-35,M,H,attack,Not fleeing,gun,Armed,shot,True,False,TX,Bexar County
2015-06-11,2015,6,22.0,18-25,M,H,other,Not fleeing,knife,Armed,shot,True,False,NJ,Hackensack
2015-06-12,2015,6,17.0,<18,F,W,attack,Not fleeing,toy weapon,Armed,shot,True,False,IN,Kokomo
2015-06-13,2015,6,46.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,IN,Fort Wayne
2015-06-13,2015,6,35.0,26-35,M,B,other,Not fleeing,flagpole,Armed,shot,False,False,KY,Louisville
2015-06-13,2015,6,35.0,26-35,M,W,attack,Not fleeing,guns and explosives,Armed,shot,True,False,TX,Hutchins
2015-06-14,2015,6,28.0,26-35,M,H,attack,Car,vehicle,Armed,shot,False,False,CA,Stockton
2015-06-14,2015,6,15.0,<18,M,W,attack,Not fleeing,gun,Armed,shot,True,False,FL,Cocoa
2015-06-15,2015,6,22.0,18-25,M,B,other,Foot,unarmed,Unarmed/Unknown,shot,False,False,CA,South Lake Tahoe
2015-06-16,2015,6,28.0,26-35,M,H,attack,Not fleeing,gun,Armed,shot,False,False,CA,Visalia
2015-06-16,2015,6,31.0,26-35,M,N,attack,Not fleeing,gun,Armed,shot,False,False,ND,Wood Lake
2015-06-17,2015,6,40.0,36-45,F,W,attack,Car,gun,Armed,shot,False,False,AL,Clanton
2015-06-17,2015,6,48.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,True,False,NM,Hobbs
2015-06-18,2015,6,58.0,56-65,M,W,attack,Foot,knife,Armed,shot,False,False,NY,Coney Island
2015-06-19,2015,6,44.0,36-45,M,H,other,Foot,knife,Armed,shot,True,False,MA,Boston
2015-06-19,2015,6,21.0,18-25,M,B,attack,Not fleeing,gun,Armed,shot,True,False,OH,Cincinnati
2015-06-19,2015,6,50.0,46-55,M,H,attack,Not fleeing,gun,Armed,shot,False,False,CO,Greeley
2015-06-20,2015,6,23.0,18-25,M,B,attack,Foot,gun,Armed,shot,False,False,IL,Chicago
2015-06-21,2015,6,24.0,18-25,M,H,other,Not fleeing,unarmed,Unarmed/Unknown,shot,True,False,CA,Azusa
2015-06-21,2015,6,49.0,46-55,M,W,other,Not fleeing,cordless drill,Armed,shot,True,False,TX,Houston
2015-06-22,2015,6,60.0,56-65,M,W,attack,Foot,gun,Armed,shot,False,False,NC,Ronda
2015-06-22,2015,6,35.0,26-35,M,H,attack,Not fleeing,gun,Armed,shot,False,False,CA,Citrus Heights
2015-06-22,2015,6,29.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,True,False,GA,Augusta
2015-06-22,2015,6,20.0,18-25,M,B,attack,Car,gun,Armed,shot,False,False,PA,Pittsburgh
2015-06-23,2015,6,34.0,26-35,M,W,other,Car,unarmed,Unarmed/Unknown,shot,False,False,IN,Indianapolis
2015-06-23,2015,6,22.0,18-25,M,W,attack,Not fleeing,knife,Armed,shot,False,False,KS,Hutchinson
2015-06-23,2015,6,49.0,46-55,M,W,other,Foot,knife,Armed,shot,True,False,TX,Weatherford
2015-06-23,2015,6,32.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,False,NE,Omaha
2015-06-24,2015,6,26.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,False,True,VA,York County
2015-06-25,2015,6,41.0,36-45,M,B,other,Not fleeing,unarmed,Unarmed/Unknown,shot,True,False,MD,Owings Mills
2015-06-25,2015,6,61.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,False,False,CA,Fresno
2015-06-26,2015,6,49.0,46-55,M,W,attack,Other,gun,Armed,shot,False,False,NY,Malone
2015-06-26,2015,6,28.0,26-35,M,H,other,Foot,gun,Armed,shot,False,False,TX,San Antonio
2015-06-27,2015,6,35.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,True,OK,Tahlequah
2015-06-28,2015,6,29.0,26-35,M,W,attack,Not fleeing,toy weapon,Armed,shot,False,False,OR,Portland
2015-06-29,2015,6,51.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,True,False,NY,Edinburg
2015-06-30,2015,6,52.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,NC,Franklin
2015-07-01,2015,7,24.0,18-25,M,B,attack,Foot,vehicle,Armed,shot,False,False,OR,McMinnville
2015-07-01,2015,7,32.0,26-35,M,W,attack,Car,gun,Armed,shot,False,False,OR,Josephine County
2015-07-02,2015,7,45.0,36-45,M,W,attack,Not fleeing,toy weapon,Armed,shot,True,False,MA,Brockton
2015-07-02,2015,7,60.0,56-65,M,A,other,Not fleeing,knife,Armed,shot,False,False,CA,San Diego
2015-07-02,2015,7,23.0,18-25,M,B,attack,Foot,unarmed,Unarmed/Unknown,shot,False,False,FL,Jacksonville
2015-07-02,2015,7,59.0,56-65,M,,attack,Not fleeing,crossbow,Armed,shot,True,False,WV,Meadow Bridge
2015-07-03,2015,7,27.0,26-35,M,H,attack,Not fleeing,knife,Armed,shot and Tasered,False,False,CA,West Covina
2015-07-03,2015,7,46.0,46-55,M,H,attack,Not fleeing,gun,Armed,shot,False,False,CA,Lancaster
2015-07-03,2015,7,33.0,26-35,M,H,attack,Not fleeing,gun,Armed,shot,True,False,NJ,Camden
2015-07-03,2015,7,40.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,False,False,FL,Miami Beach
2015-07-04,2015,7,42.0,36-45,M,B,attack,Foot,gun,Armed,shot,False,False,OK,Oklahoma City
2015-07-04,2015,7,37.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,False,False,TN,Morristown
2015-07-04,2015,7,23.0,18-25,M,B,attack,Foot,gun,Armed,shot,False,False,VA,Newport News
2015-07-04,2015,7,36.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,False,False,NV,Henderson
2015-07-05,2015,7,19.0,18-25,M,W,attack,Foot,unarmed,Unarmed/Unknown,shot,False,False,CA,Pleasanton
2015-07-05,2015,7,35.0,26-35,M,W,attack,Foot,gun,Armed,shot,False,False,TX,Austin
2015-07-05,2015,7,25.0,18-25,M,W,attack,Not fleeing,toy weapon,Armed,shot and Tasered,True,False,TX,Austin
2015-07-05,2015,7,43.0,36-45,M,W,other,Not fleeing,unarmed,Unarmed/Unknown,shot,False,False,CA,Hawaiian Gardens
2015-07-06,2015,7,20.0,18-25,M,W,attack,Not fleeing,gun,Armed,shot,False,False,OK,Oklahoma City
